"","ym","alertOrNot","countryName","sumFundingAll","year","disaster.type","total_Affected"
"9618",201509,"HIGH","Ethiopia",10015968,2015,"Flood",22141050
"9619",201509,"HIGH","Ethiopia",10015968,2015,"Landslide",36875
"9620",201509,"HIGH","Ethiopia",10015968,2015,"Mass movement (dry)",0
"9621",201509,"HIGH","Ethiopia",10015968,2015,"Storm",8659641
"9622",201509,"HIGH","Ethiopia",10015968,2015,"Volcanic activity",7600
"9623",201509,"HIGH","Ethiopia",10015968,2015,"Wildfire",423264
"9624",201509,"HIGH","Myanmar",4850162,2015,"Drought",352698687
"9625",201509,"HIGH","Myanmar",4850162,2015,"Earthquake",1310089
"9626",201509,"HIGH","Myanmar",4850162,2015,"Epidemic",2108
"9627",201509,"HIGH","Myanmar",4850162,2015,"Extreme temperature ",280620
"9628",201509,"HIGH","Myanmar",4850162,2015,"Flood",22141050
"9629",201509,"HIGH","Myanmar",4850162,2015,"Landslide",36875
"9630",201509,"HIGH","Myanmar",4850162,2015,"Mass movement (dry)",0
"9631",201509,"HIGH","Myanmar",4850162,2015,"Storm",8659641
"9632",201509,"HIGH","Myanmar",4850162,2015,"Volcanic activity",7600
"9633",201509,"HIGH","Myanmar",4850162,2015,"Wildfire",423264
"9634",201509,"HIGH","Republic of the Sudan",15116739,2015,"Drought",352698687
"9635",201509,"HIGH","Republic of the Sudan",15116739,2015,"Earthquake",1310089
"9636",201509,"HIGH","Republic of the Sudan",15116739,2015,"Epidemic",2108
"9637",201509,"HIGH","Republic of the Sudan",15116739,2015,"Extreme temperature ",280620
"9638",201509,"HIGH","Republic of the Sudan",15116739,2015,"Flood",22141050
"9639",201509,"HIGH","Republic of the Sudan",15116739,2015,"Landslide",36875
"9640",201509,"HIGH","Republic of the Sudan",15116739,2015,"Mass movement (dry)",0
"9641",201509,"HIGH","Republic of the Sudan",15116739,2015,"Storm",8659641
"9642",201509,"HIGH","Republic of the Sudan",15116739,2015,"Volcanic activity",7600
"9643",201509,"HIGH","Republic of the Sudan",15116739,2015,"Wildfire",423264
"9644",201509,"HIGH","Somalia",16698782,2015,"Drought",352698687
"9645",201509,"HIGH","Somalia",16698782,2015,"Earthquake",1310089
"9646",201509,"HIGH","Somalia",16698782,2015,"Epidemic",2108
"9647",201509,"HIGH","Somalia",16698782,2015,"Extreme temperature ",280620
"9648",201509,"HIGH","Somalia",16698782,2015,"Flood",22141050
"9649",201509,"HIGH","Somalia",16698782,2015,"Landslide",36875
"9650",201509,"HIGH","Somalia",16698782,2015,"Mass movement (dry)",0
"9651",201509,"HIGH","Somalia",16698782,2015,"Storm",8659641
"9652",201509,"HIGH","Somalia",16698782,2015,"Volcanic activity",7600
"9653",201509,"HIGH","Somalia",16698782,2015,"Wildfire",423264
"9654",201509,"HIGH","Yemen",2592511,2015,"Drought",352698687
"9655",201509,"HIGH","Yemen",2592511,2015,"Earthquake",1310089
"9656",201509,"HIGH","Yemen",2592511,2015,"Epidemic",2108
"9657",201509,"HIGH","Yemen",2592511,2015,"Extreme temperature ",280620
"9658",201509,"HIGH","Yemen",2592511,2015,"Flood",22141050
"9659",201509,"HIGH","Yemen",2592511,2015,"Landslide",36875
"9660",201509,"HIGH","Yemen",2592511,2015,"Mass movement (dry)",0
"9661",201509,"HIGH","Yemen",2592511,2015,"Storm",8659641
"9662",201509,"HIGH","Yemen",2592511,2015,"Volcanic activity",7600
"9663",201509,"HIGH","Yemen",2592511,2015,"Wildfire",423264
"9664",201510,"HIGH","Iraq",4490040,2015,"Drought",352698687
"9665",201510,"HIGH","Iraq",4490040,2015,"Earthquake",1310089
"9666",201510,"HIGH","Iraq",4490040,2015,"Epidemic",2108
"9667",201510,"HIGH","Iraq",4490040,2015,"Extreme temperature ",280620
"9668",201510,"HIGH","Iraq",4490040,2015,"Flood",22141050
"9669",201510,"HIGH","Iraq",4490040,2015,"Landslide",36875
"9670",201510,"HIGH","Iraq",4490040,2015,"Mass movement (dry)",0
"9671",201510,"HIGH","Iraq",4490040,2015,"Storm",8659641
"9672",201510,"HIGH","Iraq",4490040,2015,"Volcanic activity",7600
"9673",201510,"HIGH","Iraq",4490040,2015,"Wildfire",423264
"9674",201510,"HIGH","Malawi",9963628,2015,"Drought",352698687
"9675",201510,"HIGH","Malawi",9963628,2015,"Earthquake",1310089
"9676",201510,"HIGH","Malawi",9963628,2015,"Epidemic",2108
"9677",201510,"HIGH","Malawi",9963628,2015,"Extreme temperature ",280620
"9678",201510,"HIGH","Malawi",9963628,2015,"Flood",22141050
"9679",201510,"HIGH","Malawi",9963628,2015,"Landslide",36875
"9680",201510,"HIGH","Malawi",9963628,2015,"Mass movement (dry)",0
"9681",201510,"HIGH","Malawi",9963628,2015,"Storm",8659641
"9682",201510,"HIGH","Malawi",9963628,2015,"Volcanic activity",7600
"9683",201510,"HIGH","Malawi",9963628,2015,"Wildfire",423264
"9684",201510,"HIGH","Mauritania",2532163,2015,"Drought",352698687
"9685",201510,"HIGH","Mauritania",2532163,2015,"Earthquake",1310089
"9686",201510,"HIGH","Mauritania",2532163,2015,"Epidemic",2108
"9687",201510,"HIGH","Mauritania",2532163,2015,"Extreme temperature ",280620
"9688",201510,"HIGH","Mauritania",2532163,2015,"Flood",22141050
"9689",201510,"HIGH","Mauritania",2532163,2015,"Landslide",36875
"9690",201510,"HIGH","Mauritania",2532163,2015,"Mass movement (dry)",0
"9691",201510,"HIGH","Mauritania",2532163,2015,"Storm",8659641
"9692",201510,"HIGH","Mauritania",2532163,2015,"Volcanic activity",7600
"9693",201510,"HIGH","Mauritania",2532163,2015,"Wildfire",423264
"9694",201510,"HIGH","Myanmar",2017489,2015,"Drought",352698687
"9695",201510,"HIGH","Myanmar",2017489,2015,"Earthquake",1310089
"9696",201510,"HIGH","Myanmar",2017489,2015,"Epidemic",2108
"9697",201510,"HIGH","Myanmar",2017489,2015,"Extreme temperature ",280620
"9698",201510,"HIGH","Myanmar",2017489,2015,"Flood",22141050
"9699",201510,"HIGH","Myanmar",2017489,2015,"Landslide",36875
"9700",201510,"HIGH","Myanmar",2017489,2015,"Mass movement (dry)",0
"9701",201510,"HIGH","Myanmar",2017489,2015,"Storm",8659641
"9702",201510,"HIGH","Myanmar",2017489,2015,"Volcanic activity",7600
"9703",201510,"HIGH","Myanmar",2017489,2015,"Wildfire",423264
"9704",201510,"HIGH","Nepal",1200000,2015,"Drought",352698687
"9705",201510,"HIGH","Nepal",1200000,2015,"Earthquake",1310089
"9706",201510,"HIGH","Nepal",1200000,2015,"Epidemic",2108
"9707",201510,"HIGH","Nepal",1200000,2015,"Extreme temperature ",280620
"9708",201510,"HIGH","Nepal",1200000,2015,"Flood",22141050
"9709",201510,"HIGH","Nepal",1200000,2015,"Landslide",36875
"9710",201510,"HIGH","Nepal",1200000,2015,"Mass movement (dry)",0
"9711",201510,"HIGH","Nepal",1200000,2015,"Storm",8659641
"9712",201510,"HIGH","Nepal",1200000,2015,"Volcanic activity",7600
"9713",201510,"HIGH","Nepal",1200000,2015,"Wildfire",423264
"9714",201510,"HIGH","Pakistan",11000547,2015,"Drought",352698687
"9715",201510,"HIGH","Pakistan",11000547,2015,"Earthquake",1310089
"9716",201510,"HIGH","Pakistan",11000547,2015,"Epidemic",2108
"9717",201510,"HIGH","Pakistan",11000547,2015,"Extreme temperature ",280620
"9718",201510,"HIGH","Pakistan",11000547,2015,"Flood",22141050
"9719",201510,"HIGH","Pakistan",11000547,2015,"Landslide",36875
"9720",201510,"HIGH","Pakistan",11000547,2015,"Mass movement (dry)",0
"9721",201510,"HIGH","Pakistan",11000547,2015,"Storm",8659641
"9722",201510,"HIGH","Pakistan",11000547,2015,"Volcanic activity",7600
"9723",201510,"HIGH","Pakistan",11000547,2015,"Wildfire",423264
"9724",201510,"HIGH","Somalia",8590536,2015,"Drought",352698687
"9725",201510,"HIGH","Somalia",8590536,2015,"Earthquake",1310089
"9726",201510,"HIGH","Somalia",8590536,2015,"Epidemic",2108
"9727",201510,"HIGH","Somalia",8590536,2015,"Extreme temperature ",280620
"9728",201510,"HIGH","Somalia",8590536,2015,"Flood",22141050
"9729",201510,"HIGH","Somalia",8590536,2015,"Landslide",36875
"9730",201510,"HIGH","Somalia",8590536,2015,"Mass movement (dry)",0
"9731",201510,"HIGH","Somalia",8590536,2015,"Storm",8659641
"9732",201510,"HIGH","Somalia",8590536,2015,"Volcanic activity",7600
"9733",201510,"HIGH","Somalia",8590536,2015,"Wildfire",423264
"9734",201510,"HIGH","Yemen",14942667,2015,"Drought",352698687
"9735",201510,"HIGH","Yemen",14942667,2015,"Earthquake",1310089
"9736",201510,"HIGH","Yemen",14942667,2015,"Epidemic",2108
"9737",201510,"HIGH","Yemen",14942667,2015,"Extreme temperature ",280620
"9738",201510,"HIGH","Yemen",14942667,2015,"Flood",22141050
"9739",201510,"HIGH","Yemen",14942667,2015,"Landslide",36875
"9740",201510,"HIGH","Yemen",14942667,2015,"Mass movement (dry)",0
"9741",201510,"HIGH","Yemen",14942667,2015,"Storm",8659641
"9742",201510,"HIGH","Yemen",14942667,2015,"Volcanic activity",7600
"9743",201510,"HIGH","Yemen",14942667,2015,"Wildfire",423264
"9744",201510,"HIGH","Zimbabwe",1732576,2015,"Drought",352698687
"9745",201510,"HIGH","Zimbabwe",1732576,2015,"Earthquake",1310089
"9746",201510,"HIGH","Zimbabwe",1732576,2015,"Epidemic",2108
"9747",201510,"HIGH","Zimbabwe",1732576,2015,"Extreme temperature ",280620
"9748",201510,"HIGH","Zimbabwe",1732576,2015,"Flood",22141050
"9749",201510,"HIGH","Zimbabwe",1732576,2015,"Landslide",36875
"9750",201510,"HIGH","Zimbabwe",1732576,2015,"Mass movement (dry)",0
"9751",201510,"HIGH","Zimbabwe",1732576,2015,"Storm",8659641
"9752",201510,"HIGH","Zimbabwe",1732576,2015,"Volcanic activity",7600
"9753",201510,"HIGH","Zimbabwe",1732576,2015,"Wildfire",423264
"9754",201511,"HIGH","Central African Republic",4851875,2015,"Drought",352698687
"9755",201511,"HIGH","Central African Republic",4851875,2015,"Earthquake",1310089
"9756",201511,"HIGH","Central African Republic",4851875,2015,"Epidemic",2108
"9757",201511,"HIGH","Central African Republic",4851875,2015,"Extreme temperature ",280620
"9758",201511,"HIGH","Central African Republic",4851875,2015,"Flood",22141050
"9759",201511,"HIGH","Central African Republic",4851875,2015,"Landslide",36875
"9760",201511,"HIGH","Central African Republic",4851875,2015,"Mass movement (dry)",0
"9761",201511,"HIGH","Central African Republic",4851875,2015,"Storm",8659641
"9762",201511,"HIGH","Central African Republic",4851875,2015,"Volcanic activity",7600
"9763",201511,"HIGH","Central African Republic",4851875,2015,"Wildfire",423264
"9764",201511,"HIGH","Ethiopia",17003929,2015,"Drought",352698687
"9765",201511,"HIGH","Ethiopia",17003929,2015,"Earthquake",1310089
"9766",201511,"HIGH","Ethiopia",17003929,2015,"Epidemic",2108
"9767",201511,"HIGH","Ethiopia",17003929,2015,"Extreme temperature ",280620
"9768",201511,"HIGH","Ethiopia",17003929,2015,"Flood",22141050
"9769",201511,"HIGH","Ethiopia",17003929,2015,"Landslide",36875
"9770",201511,"HIGH","Ethiopia",17003929,2015,"Mass movement (dry)",0
"9771",201511,"HIGH","Ethiopia",17003929,2015,"Storm",8659641
"9772",201511,"HIGH","Ethiopia",17003929,2015,"Volcanic activity",7600
"9773",201511,"HIGH","Ethiopia",17003929,2015,"Wildfire",423264
"9774",201511,"HIGH","Honduras",2187908,2015,"Drought",352698687
"9775",201511,"HIGH","Honduras",2187908,2015,"Earthquake",1310089
"9776",201511,"HIGH","Honduras",2187908,2015,"Epidemic",2108
"9777",201511,"HIGH","Honduras",2187908,2015,"Extreme temperature ",280620
"9778",201511,"HIGH","Honduras",2187908,2015,"Flood",22141050
"9779",201511,"HIGH","Honduras",2187908,2015,"Landslide",36875
"9780",201511,"HIGH","Honduras",2187908,2015,"Mass movement (dry)",0
"9781",201511,"HIGH","Honduras",2187908,2015,"Storm",8659641
"9782",201511,"HIGH","Honduras",2187908,2015,"Volcanic activity",7600
"9783",201511,"HIGH","Honduras",2187908,2015,"Wildfire",423264
"9784",201511,"HIGH","Philippines",1512074,2015,"Drought",352698687
"9785",201511,"HIGH","Philippines",1512074,2015,"Earthquake",1310089
"9786",201511,"HIGH","Philippines",1512074,2015,"Epidemic",2108
"9787",201511,"HIGH","Philippines",1512074,2015,"Extreme temperature ",280620
"9788",201511,"HIGH","Philippines",1512074,2015,"Flood",22141050
"9789",201511,"HIGH","Philippines",1512074,2015,"Landslide",36875
"9790",201511,"HIGH","Philippines",1512074,2015,"Mass movement (dry)",0
"9791",201511,"HIGH","Philippines",1512074,2015,"Storm",8659641
"9792",201511,"HIGH","Philippines",1512074,2015,"Volcanic activity",7600
"9793",201511,"HIGH","Philippines",1512074,2015,"Wildfire",423264
"9794",201511,"HIGH","United Republic of Tanzania",1500314,2015,"Drought",352698687
"9795",201511,"HIGH","United Republic of Tanzania",1500314,2015,"Earthquake",1310089
"9796",201511,"HIGH","United Republic of Tanzania",1500314,2015,"Epidemic",2108
"9797",201511,"HIGH","United Republic of Tanzania",1500314,2015,"Extreme temperature ",280620
"9798",201511,"HIGH","United Republic of Tanzania",1500314,2015,"Flood",22141050
"9799",201511,"HIGH","United Republic of Tanzania",1500314,2015,"Landslide",36875
"9800",201511,"HIGH","United Republic of Tanzania",1500314,2015,"Mass movement (dry)",0
"9801",201511,"HIGH","United Republic of Tanzania",1500314,2015,"Storm",8659641
"9802",201511,"HIGH","United Republic of Tanzania",1500314,2015,"Volcanic activity",7600
"9803",201511,"HIGH","United Republic of Tanzania",1500314,2015,"Wildfire",423264
"9804",201511,"HIGH","Zimbabwe",6378136,2015,"Drought",352698687
"9805",201511,"HIGH","Zimbabwe",6378136,2015,"Earthquake",1310089
"9806",201511,"HIGH","Zimbabwe",6378136,2015,"Epidemic",2108
"9807",201511,"HIGH","Zimbabwe",6378136,2015,"Extreme temperature ",280620
"9808",201511,"HIGH","Zimbabwe",6378136,2015,"Flood",22141050
"9809",201511,"HIGH","Zimbabwe",6378136,2015,"Landslide",36875
"9810",201511,"HIGH","Zimbabwe",6378136,2015,"Mass movement (dry)",0
"9811",201511,"HIGH","Zimbabwe",6378136,2015,"Storm",8659641
"9812",201511,"HIGH","Zimbabwe",6378136,2015,"Volcanic activity",7600
"9813",201511,"HIGH","Zimbabwe",6378136,2015,"Wildfire",423264
"9814",201512,"MED","Afghanistan",5802858,2015,"Drought",352698687
"9815",201512,"MED","Afghanistan",5802858,2015,"Earthquake",1310089
"9816",201512,"MED","Afghanistan",5802858,2015,"Epidemic",2108
"9817",201512,"MED","Afghanistan",5802858,2015,"Extreme temperature ",280620
"9818",201512,"MED","Afghanistan",5802858,2015,"Flood",22141050
"9819",201512,"MED","Afghanistan",5802858,2015,"Landslide",36875
"9820",201512,"MED","Afghanistan",5802858,2015,"Mass movement (dry)",0
"9821",201512,"MED","Afghanistan",5802858,2015,"Storm",8659641
"9822",201512,"MED","Afghanistan",5802858,2015,"Volcanic activity",7600
"9823",201512,"MED","Afghanistan",5802858,2015,"Wildfire",423264
"9824",201512,"MED","Algeria",5051640,2015,"Drought",352698687
"9825",201512,"MED","Algeria",5051640,2015,"Earthquake",1310089
"9826",201512,"MED","Algeria",5051640,2015,"Epidemic",2108
"9827",201512,"MED","Algeria",5051640,2015,"Extreme temperature ",280620
"9828",201512,"MED","Algeria",5051640,2015,"Flood",22141050
"9829",201512,"MED","Algeria",5051640,2015,"Landslide",36875
"9830",201512,"MED","Algeria",5051640,2015,"Mass movement (dry)",0
"9831",201512,"MED","Algeria",5051640,2015,"Storm",8659641
"9832",201512,"MED","Algeria",5051640,2015,"Volcanic activity",7600
"9833",201512,"MED","Algeria",5051640,2015,"Wildfire",423264
"9834",201512,"MED","Cameroon",7005094,2015,"Drought",352698687
"9835",201512,"MED","Cameroon",7005094,2015,"Earthquake",1310089
"9836",201512,"MED","Cameroon",7005094,2015,"Epidemic",2108
"9837",201512,"MED","Cameroon",7005094,2015,"Extreme temperature ",280620
"9838",201512,"MED","Cameroon",7005094,2015,"Flood",22141050
"9839",201512,"MED","Cameroon",7005094,2015,"Landslide",36875
"9840",201512,"MED","Cameroon",7005094,2015,"Mass movement (dry)",0
"9841",201512,"MED","Cameroon",7005094,2015,"Storm",8659641
"9842",201512,"MED","Cameroon",7005094,2015,"Volcanic activity",7600
"9843",201512,"MED","Cameroon",7005094,2015,"Wildfire",423264
"9844",201512,"MED","Central African Republic",6704715,2015,"Drought",352698687
"9845",201512,"MED","Central African Republic",6704715,2015,"Earthquake",1310089
"9846",201512,"MED","Central African Republic",6704715,2015,"Epidemic",2108
"9847",201512,"MED","Central African Republic",6704715,2015,"Extreme temperature ",280620
"9848",201512,"MED","Central African Republic",6704715,2015,"Flood",22141050
"9849",201512,"MED","Central African Republic",6704715,2015,"Landslide",36875
"9850",201512,"MED","Central African Republic",6704715,2015,"Mass movement (dry)",0
"9851",201512,"MED","Central African Republic",6704715,2015,"Storm",8659641
"9852",201512,"MED","Central African Republic",6704715,2015,"Volcanic activity",7600
"9853",201512,"MED","Central African Republic",6704715,2015,"Wildfire",423264
"9854",201512,"MED","Chad",6997593,2015,"Drought",352698687
"9855",201512,"MED","Chad",6997593,2015,"Earthquake",1310089
"9856",201512,"MED","Chad",6997593,2015,"Epidemic",2108
"9857",201512,"MED","Chad",6997593,2015,"Extreme temperature ",280620
"9858",201512,"MED","Chad",6997593,2015,"Flood",22141050
"9859",201512,"MED","Chad",6997593,2015,"Landslide",36875
"9860",201512,"MED","Chad",6997593,2015,"Mass movement (dry)",0
"9861",201512,"MED","Chad",6997593,2015,"Storm",8659641
"9862",201512,"MED","Chad",6997593,2015,"Volcanic activity",7600
"9863",201512,"MED","Chad",6997593,2015,"Wildfire",423264
"9864",201512,"MED","El Salvador",2710000,2015,"Drought",352698687
"9865",201512,"MED","El Salvador",2710000,2015,"Earthquake",1310089
"9866",201512,"MED","El Salvador",2710000,2015,"Epidemic",2108
"9867",201512,"MED","El Salvador",2710000,2015,"Extreme temperature ",280620
"9868",201512,"MED","El Salvador",2710000,2015,"Flood",22141050
"9869",201512,"MED","El Salvador",2710000,2015,"Landslide",36875
"9870",201512,"MED","El Salvador",2710000,2015,"Mass movement (dry)",0
"9871",201512,"MED","El Salvador",2710000,2015,"Storm",8659641
"9872",201512,"MED","El Salvador",2710000,2015,"Volcanic activity",7600
"9873",201512,"MED","El Salvador",2710000,2015,"Wildfire",423264
"9874",201512,"MED","Haiti",1986864,2015,"Drought",352698687
"9875",201512,"MED","Haiti",1986864,2015,"Earthquake",1310089
"9876",201512,"MED","Haiti",1986864,2015,"Epidemic",2108
"9877",201512,"MED","Haiti",1986864,2015,"Extreme temperature ",280620
"9878",201512,"MED","Haiti",1986864,2015,"Flood",22141050
"9879",201512,"MED","Haiti",1986864,2015,"Landslide",36875
"9880",201512,"MED","Haiti",1986864,2015,"Mass movement (dry)",0
"9881",201512,"MED","Haiti",1986864,2015,"Storm",8659641
"9882",201512,"MED","Haiti",1986864,2015,"Volcanic activity",7600
"9883",201512,"MED","Haiti",1986864,2015,"Wildfire",423264
"9884",201512,"MED","Niger",7031508,2015,"Drought",352698687
"9885",201512,"MED","Niger",7031508,2015,"Earthquake",1310089
"9886",201512,"MED","Niger",7031508,2015,"Epidemic",2108
"9887",201512,"MED","Niger",7031508,2015,"Extreme temperature ",280620
"9888",201512,"MED","Niger",7031508,2015,"Flood",22141050
"9889",201512,"MED","Niger",7031508,2015,"Landslide",36875
"9890",201512,"MED","Niger",7031508,2015,"Mass movement (dry)",0
"9891",201512,"MED","Niger",7031508,2015,"Storm",8659641
"9892",201512,"MED","Niger",7031508,2015,"Volcanic activity",7600
"9893",201512,"MED","Niger",7031508,2015,"Wildfire",423264
"9894",201601,"HIGH","Guatemala",4132129,2016,"Drought",14800000
"9895",201601,"HIGH","Guatemala",4132129,2016,"Earthquake",609938
"9896",201601,"HIGH","Guatemala",4132129,2016,"Epidemic",0
"9897",201601,"HIGH","Guatemala",4132129,2016,"Extreme temperature ",750000
"9898",201601,"HIGH","Guatemala",4132129,2016,"Flood",74096595
"9899",201601,"HIGH","Guatemala",4132129,2016,"Landslide",237600
"9900",201601,"HIGH","Guatemala",4132129,2016,"Storm",91256552
"9901",201601,"HIGH","Guatemala",4132129,2016,"Wildfire",89155
"9902",201601,"HIGH","Nigeria",8507792,2016,"Drought",14800000
"9903",201601,"HIGH","Nigeria",8507792,2016,"Earthquake",609938
"9904",201601,"HIGH","Nigeria",8507792,2016,"Epidemic",0
"9905",201601,"HIGH","Nigeria",8507792,2016,"Extreme temperature ",750000
"9906",201601,"HIGH","Nigeria",8507792,2016,"Flood",74096595
"9907",201601,"HIGH","Nigeria",8507792,2016,"Landslide",237600
"9908",201601,"HIGH","Nigeria",8507792,2016,"Storm",91256552
"9909",201601,"HIGH","Nigeria",8507792,2016,"Wildfire",89155
"9910",201602,"HIGH","Angola",4989386,2016,"Drought",14800000
"9911",201602,"HIGH","Angola",4989386,2016,"Earthquake",609938
"9912",201602,"HIGH","Angola",4989386,2016,"Epidemic",0
"9913",201602,"HIGH","Angola",4989386,2016,"Extreme temperature ",750000
"9914",201602,"HIGH","Angola",4989386,2016,"Flood",74096595
"9915",201602,"HIGH","Angola",4989386,2016,"Landslide",237600
"9916",201602,"HIGH","Angola",4989386,2016,"Storm",91256552
"9917",201602,"HIGH","Angola",4989386,2016,"Wildfire",89155
"9918",201602,"HIGH","Democratic People's Republic of Korea",2870000,2016,"Drought",14800000
"9919",201602,"HIGH","Democratic People's Republic of Korea",2870000,2016,"Earthquake",609938
"9920",201602,"HIGH","Democratic People's Republic of Korea",2870000,2016,"Epidemic",0
"9921",201602,"HIGH","Democratic People's Republic of Korea",2870000,2016,"Extreme temperature ",750000
"9922",201602,"HIGH","Democratic People's Republic of Korea",2870000,2016,"Flood",74096595
"9923",201602,"HIGH","Democratic People's Republic of Korea",2870000,2016,"Landslide",237600
"9924",201602,"HIGH","Democratic People's Republic of Korea",2870000,2016,"Storm",91256552
"9925",201602,"HIGH","Democratic People's Republic of Korea",2870000,2016,"Wildfire",89155
"9926",201602,"HIGH","Guatemala",697561,2016,"Drought",14800000
"9927",201602,"HIGH","Guatemala",697561,2016,"Earthquake",609938
"9928",201602,"HIGH","Guatemala",697561,2016,"Epidemic",0
"9929",201602,"HIGH","Guatemala",697561,2016,"Extreme temperature ",750000
"9930",201602,"HIGH","Guatemala",697561,2016,"Flood",74096595
"9931",201602,"HIGH","Guatemala",697561,2016,"Landslide",237600
"9932",201602,"HIGH","Guatemala",697561,2016,"Storm",91256552
"9933",201602,"HIGH","Guatemala",697561,2016,"Wildfire",89155
"9934",201602,"HIGH","Nigeria",1346354,2016,"Drought",14800000
"9935",201602,"HIGH","Nigeria",1346354,2016,"Earthquake",609938
"9936",201602,"HIGH","Nigeria",1346354,2016,"Epidemic",0
"9937",201602,"HIGH","Nigeria",1346354,2016,"Extreme temperature ",750000
"9938",201602,"HIGH","Nigeria",1346354,2016,"Flood",74096595
"9939",201602,"HIGH","Nigeria",1346354,2016,"Landslide",237600
"9940",201602,"HIGH","Nigeria",1346354,2016,"Storm",91256552
"9941",201602,"HIGH","Nigeria",1346354,2016,"Wildfire",89155
"9942",201603,"HIGH","Angola",3e+06,2016,"Drought",14800000
"9943",201603,"HIGH","Angola",3e+06,2016,"Earthquake",609938
"9944",201603,"HIGH","Angola",3e+06,2016,"Epidemic",0
"9945",201603,"HIGH","Angola",3e+06,2016,"Extreme temperature ",750000
"9946",201603,"HIGH","Angola",3e+06,2016,"Flood",74096595
"9947",201603,"HIGH","Angola",3e+06,2016,"Landslide",237600
"9948",201603,"HIGH","Angola",3e+06,2016,"Storm",91256552
"9949",201603,"HIGH","Angola",3e+06,2016,"Wildfire",89155
"9950",201603,"HIGH","Burundi",12985955,2016,"Drought",14800000
"9951",201603,"HIGH","Burundi",12985955,2016,"Earthquake",609938
"9952",201603,"HIGH","Burundi",12985955,2016,"Epidemic",0
"9953",201603,"HIGH","Burundi",12985955,2016,"Extreme temperature ",750000
"9954",201603,"HIGH","Burundi",12985955,2016,"Flood",74096595
"9955",201603,"HIGH","Burundi",12985955,2016,"Landslide",237600
"9956",201603,"HIGH","Burundi",12985955,2016,"Storm",91256552
"9957",201603,"HIGH","Burundi",12985955,2016,"Wildfire",89155
"9958",201603,"HIGH","Democratic People's Republic of Korea",5130692,2016,"Drought",14800000
"9959",201603,"HIGH","Democratic People's Republic of Korea",5130692,2016,"Earthquake",609938
"9960",201603,"HIGH","Democratic People's Republic of Korea",5130692,2016,"Epidemic",0
"9961",201603,"HIGH","Democratic People's Republic of Korea",5130692,2016,"Extreme temperature ",750000
"9962",201603,"HIGH","Democratic People's Republic of Korea",5130692,2016,"Flood",74096595
"9963",201603,"HIGH","Democratic People's Republic of Korea",5130692,2016,"Landslide",237600
"9964",201603,"HIGH","Democratic People's Republic of Korea",5130692,2016,"Storm",91256552
"9965",201603,"HIGH","Democratic People's Republic of Korea",5130692,2016,"Wildfire",89155
"9966",201603,"HIGH","Ethiopia",10991119,2016,"Drought",14800000
"9967",201603,"HIGH","Ethiopia",10991119,2016,"Earthquake",609938
"9968",201603,"HIGH","Ethiopia",10991119,2016,"Epidemic",0
"9969",201603,"HIGH","Ethiopia",10991119,2016,"Extreme temperature ",750000
"9970",201603,"HIGH","Ethiopia",10991119,2016,"Flood",74096595
"9971",201603,"HIGH","Ethiopia",10991119,2016,"Landslide",237600
"9972",201603,"HIGH","Ethiopia",10991119,2016,"Storm",91256552
"9973",201603,"HIGH","Ethiopia",10991119,2016,"Wildfire",89155
"9974",201603,"HIGH","Fiji",8022382,2016,"Drought",14800000
"9975",201603,"HIGH","Fiji",8022382,2016,"Earthquake",609938
"9976",201603,"HIGH","Fiji",8022382,2016,"Epidemic",0
"9977",201603,"HIGH","Fiji",8022382,2016,"Extreme temperature ",750000
"9978",201603,"HIGH","Fiji",8022382,2016,"Flood",74096595
"9979",201603,"HIGH","Fiji",8022382,2016,"Landslide",237600
"9980",201603,"HIGH","Fiji",8022382,2016,"Storm",91256552
"9981",201603,"HIGH","Fiji",8022382,2016,"Wildfire",89155
"9982",201603,"HIGH","Kenya",3998746,2016,"Drought",14800000
"9983",201603,"HIGH","Kenya",3998746,2016,"Earthquake",609938
"9984",201603,"HIGH","Kenya",3998746,2016,"Epidemic",0
"9985",201603,"HIGH","Kenya",3998746,2016,"Extreme temperature ",750000
"9986",201603,"HIGH","Kenya",3998746,2016,"Flood",74096595
"9987",201603,"HIGH","Kenya",3998746,2016,"Landslide",237600
"9988",201603,"HIGH","Kenya",3998746,2016,"Storm",91256552
"9989",201603,"HIGH","Kenya",3998746,2016,"Wildfire",89155
"9990",201603,"HIGH","Lao People's Democratic Republic",328811,2016,"Drought",14800000
"9991",201603,"HIGH","Lao People's Democratic Republic",328811,2016,"Earthquake",609938
"9992",201603,"HIGH","Lao People's Democratic Republic",328811,2016,"Epidemic",0
"9993",201603,"HIGH","Lao People's Democratic Republic",328811,2016,"Extreme temperature ",750000
"9994",201603,"HIGH","Lao People's Democratic Republic",328811,2016,"Flood",74096595
"9995",201603,"HIGH","Lao People's Democratic Republic",328811,2016,"Landslide",237600
"9996",201603,"HIGH","Lao People's Democratic Republic",328811,2016,"Storm",91256552
"9997",201603,"HIGH","Lao People's Democratic Republic",328811,2016,"Wildfire",89155
"9998",201603,"HIGH","Lesotho",2363499,2016,"Drought",14800000
"9999",201603,"HIGH","Lesotho",2363499,2016,"Earthquake",609938
"10000",201603,"HIGH","Lesotho",2363499,2016,"Epidemic",0
"10001",201603,"HIGH","Lesotho",2363499,2016,"Extreme temperature ",750000
